ae196187-1ec6-4ab3-a4cb-4dcfdd160f7f,Nero Bali,Elodie  Michele Bravi & Cue Pequeno,9
af9311ae-6bd4-402a-b6a3-e9740e354c1a,Medina,Jah Khalib,9
b2f5a546-8fac-4752-bed8-8eaf2c92a265,Bella Ciao,El Profesor,9
b30f3772-fd37-43ca-9ca5-9107f7f81232,This Girl,Kungs,9
b881fa89-9b23-4633-a788-aee699cc2029,Darkside,Alan Walker  Au/Ra & Tomine Harket,9
b8a7260c-a4b2-43bf-a838-9d6e097d545d,Faccio Quello Che Voglio,Fabio Rovazzi,9
bde92811-3d61-449d-bc1e-cc62087c18c1,Let Me Love You,DJ Snake & Justin Bieber,9
be7e32b1-995b-4a1c-bc75-4199e4eb3c60,Something Human,Muse,9
c2bd85e3-9ecd-4e3c-944a-1d4b88daef83,Taste,Tyga & Offset,9
c4503779-351f-46bb-b8e5-dd0dffa15073,Calypso,Luis Fonsi & Stefflon Don,9
c8488d81-38e1-4a78-b560-09bcc224e3ed,Vaina Loca,Ozuna & Manuel Turizo,9
c8db0405-a6e9-42e2-a721-9a3aebfd6d65,Fur Euch Alle,Bushido  Samra & Capital Bra,9
c8db316a-1de8-45ea-9a28-11663f9d85df,Fire / Reprisal,Peking Duk,9
cae53625-9fbe-4e9f-9287-ca2433652aba,Omarm Me,Ronnie Flex & Boef,9
cb198a42-ecc5-49d4-a68a-cfe4832683b5,The Middle,Zedd  Maren Morris & Grey,9
d027f25e-0763-4c82-b470-ed345d81c172,Amor De Verdade,MC Kekel,9
d08094c4-8c11-4078-bf59-414bb223981d,Born To Be Yours,Kygo & Imagine Dragons,9
d6c74a59-bc2d-4aef-a7f2-5cba7aeadb41,God's Plan,Drake,9
d7ab8622-678f-413f-9198-873a6150608e,Jackie Chan,Tiesto & Dzeko  Preme & Post Malone,9
d9c315c8-dce5-4559-a1b1-82a87ffaea2c,Sydpa,Bro,9
dae5a98c-2487-4f89-a619-fec12541c336,1 2 3,Sofia Reyes  Jason Derulo & De La Ghetto,9
db241a1a-669d-4dc1-bebb-05975a6fd72f,Ring Ring,Jax Jones,9
db73b9c8-80cf-4206-9834-ee877f62870d,Ni La Hora,Ana Guerra & Juan Magan,9
dd3db33b-57c7-4258-97d4-68f7c34c2bbe,Don't Matter To Me,Drake & Michael Jackson,9
e0e7ae32-df47-49e2-886d-0a596f29b4d5,Positiv,Z. E.,9
e16463a7-1642-451a-a319-bac22a456e4d,Apes**t,Carters,9
e715a8f7-870e-404c-9924-e7ce509ee50a,Moriro Da Re,Maneskin,9
e8a2bb16-5c4c-4230-a164-6e0d6490c790,Hotline Bling,Drake,9
ee8149f8-6085-477f-b434-abb9111a5855,J-Mafia,Effective Radio,9
0961f906-7c79-4ba8-aca0-0aa4d9876979,Je Ne Parle Pas Francais,Namika,8
0e876bc9-584f-4bf4-b91b-9435266a8dc4,Mafiosa,Lartiste & Caroliina,8
13ad32d4-e685-4531-816c-9d985610ed29,El Clavo,Prince Royce & Maluma,8
191c2675-351e-451e-9ca9-79a995aea70c,I Said Hi,Amy Shark,8
3249bc09-368d-4d7c-8157-e68a49041887,Drink About,Seeb & Dagny,8
33d319c2-bc32-4dd6-8f8d-7c018c0c180e,79,Lo & Leduc,8
3a87a14f-11e2-4460-836f-475dc89942b2,Marvin Gaye,Charlie Puth & Meghan Trainor,8
52020f5e-9901-493c-a26e-eb609e6aa8cf,Toto,Noizy & RAF Camora,8
60e7d91e-62b3-4be5-b0ce-a5a604bab0e0,Shotgun,TIX,8
622e8c25-959c-476f-b927-89cfeb2379dc,Solo,Clean Bandit & Demi Lovato,8
644f3320-8aeb-40b2-977d-5376c7099ba0,Around The World,Natalie La Rose & Fetty Wap,8
68b7a4a2-f816-4756-a561-1c99dc3a8540,Dura,Daddy Yankee  Bad Bunny  Becky G & Natti Natasha,8
692ba5dd-1c5e-4cd1-ba86-aa8fbf9c63c0,I Like It,Cardi B  Bad Bunny & J Balvin,8
7213cc27-1003-4b04-bffe-544410d49ec4,Speed,Zazie,8
7b0d25a0-2847-4f16-8021-df6a14c3e5d7,Boo'd Up,Ella Mai,8
8609c2f3-b72c-497e-92a5-a77fc4dff8db,Pablo,Rvssian & Sfera Ebbasta,8
91f0c425-79fb-442d-9dac-bb2289945b6f,Je Ne Parlais Pas Francais,Namika & Black M,8
9c60dc21-e12f-48fe-99f3-cead71c03556,Feel,Mahmut Orhan & Sena Sener,8
9e0c1ddd-67b9-4181-a31d-2f8b3b16381f,Mad Love,Sean Paul & David Guetta,8
a29fb81e-7c60-45fe-b2fc-eaa0d12d3078,Nice For What,Drake,8
a32bfaf2-f440-4015-8b08-31a49058c2c4,Praise The Lord (Da Shine),A$AP Rocky & Skepta,8
aedee3ba-0338-4870-9d4e-9439697104f8,Nera,Irama,8
bd837088-9efc-4e7e-b693-e89bab23cf0d,Good For You,Selena Gomez & A$ap Rocky,8
c4ece49d-b0a3-4592-a1dd-b35da9d2a415,Burnitup!,Janet Jackson & Missy Elliott,8
c6a6aea1-406f-4fed-b861-e94b40d3525c,On My Mind,Ellie Goulding,8
cd5f6013-3775-4ffd-9608-988e489d4dee,Live It Up,Nicky Jam  Will Smith & Era Istrefi,8
cdf52f05-a959-4bdf-a74b-fb40dd6c92d3,La Player (Bandolera),Zion & Lennox,8
d49e4961-edf6-42e3-8872-64784418bba8,Changes,XXXTentacion,8
d92c11f5-2cb6-4131-a66a-e599ce42a4bc,Fefe,6ix9ine  Nicki Minaj & Murda Beatz,8
e3271834-7797-4609-a3fc-83e3e22ba2b3,Reggaeton Lento (Bailemos),CNCO,8
ea17eabb-561e-439f-91ac-8f7e01b91afb,With You,JUJU,8
eb1dcdf5-5372-4c04-9e95-72f18fb33cb8,I Like It,Cardi B,8
f31c861d-8a1a-4e3d-9ce1-325ad47d8fe0,Breathe,Jax Jones & Ina Wroldsen,8
f3b468ac-f341-469d-8a20-7113bd7144f7,Ramenez La Coupe A La Maison,Vegedream,8
fff72a5a-3179-4213-99d1-1668c8d4e56e,12 Horas,Dilsinho,8
2e9d01eb-db10-4dec-bbcc-cca5722255d2,Baaton Ko Teri,Arijit Singh,6
94e83f58-e326-491b-aa39-bbe831bb5e1a,Main Hoon Hero Tera,Salman Khan,6
01232859-5678-46ad-8e30-acdae3bcf290,Flames,David Guetta & Sia,4
0320831a-bd34-4a66-8620-29f1f7c6b707,Ocean,Martin Garrix & Khalid,4
05338ba6-1b06-4b8d-a342-0bb127ec7566,Duro Y Suave,Leslie Grace & Noriel,4
07fc9af2-4810-4620-9090-3ac1dde8e665,Fight Song,Rachel Platten,4
08c2e58d-4ba5-44b0-abfd-e769d51d4314,No Tears Left To Cry,Ariana Grande,4
0a63b085-f55d-4a2a-954b-b9ea5bf0a0fc,Nightvision,Broederliefde,4
11aa8ac4-72d9-42b9-952e-b02bde1213dd,Ponto Fraco,Thiaguinho,4
16301e55-d806-4e06-9a93-722ce7e88d71,Heathens,Twenty One Pilots,4
17c9be57-27cd-4959-9a87-fde6bf2f5848,Siguelo Bailando,Ozuna,4
18d7b04b-838d-4061-8479-bf350a045e07,Alright,Jain,4
1df3a71e-deff-44f0-a4a5-13b69789810a,Fake Love,BTS,4
1eb75bbf-b122-4dc5-ada4-65ebab3f2258,Miljonair,$hirak  SBMG  Lil Kleine  Boef & Ronnie Flex,4
1efa8d6d-0fca-4681-900f-f0fbbf928d43,The Hills,Weeknd,4
21350f38-f651-4c36-9b2d-12deefb5f191,Trust Me,L. B. One & Laenz,4
21e114e4-fafd-4f24-886e-aa09fbc27156,Friends,Marshmello & Anne-Marie,4
233b4d87-2ce4-4c63-92a2-ddbe4ff054c3,Dura,Daddy Yankee,4
24d66702-ebbf-4660-b8a6-1065772cc710,Hon Dansar Vidare I Livet,Hov 1,4
254e6001-d91e-435e-bc57-6c952fc9e874,La Meme,Maitre Gims & Vianney,4
26280bba-4735-4a6e-8a1b-579555b88fa6,Bua Bua,Naiara Azevedo,4
29d1b93d-3364-427e-a29c-c42bc370321c,Don't Give In,Snow Patrol,4
2a6187d2-050c-4bf8-a63c-cc7717eda3e6,Apelido Carinhoso,Gusttavo Lima,4
2c013a3e-3bba-48d7-b3a3-2204e8d1a3ed,Se Vuelve Loca,CNCO,4
2cb56459-b9e2-429f-bc57-6ec9afbb8e02,El Prestamo,Maluma,4
2d08732f-f76c-4aba-87c0-d62ae0cc5717,Healing Hands,Conrad Sewell,4
2df6aaf0-3114-4ff1-90e3-2e7f98150a46,Wish I Knew You,Revivalists,4
31066cf1-c8e2-4cce-924c-b15ca923a3f0,Wann Dann,Capital Bra,4
33520753-f530-473d-9cf1-5d5944483c26,Vibes,Six60,4
34d04c3f-3e4d-48b3-8d6b-fff424fb7fd5,Solo Yo,CNCO,4
352ab830-d66e-40e6-b133-a4a02d230476,Melodien,Capital Bra,4
36e37c0c-f176-4b35-8c2d-6f20032471a5,Nonstop,Drake,4
397fe04d-cb04-4f7f-a66c-0d6eea684bd6,Devia Ir,Wet Bed Gang,4
3a0c7a5a-ec9a-4fe7-a888-b697a16eecb6,In My Blood,Shawn Mendes,4
3bfea206-d2c2-4d8a-a667-8a44d8f3e0d1,Day By Day,Swanky Tunes & LP,4
3c0aa265-3093-4445-baf8-b7f9aaab982f,Oh Child,Robin Schulz,4
3e39da7b-6c1a-481a-87be-7f0ff9f0a7c4,Together,4Magic,4
402a7844-23fd-49ba-a65e-9812fba2125d,Kom Over,Kesi,4
46712ee8-fec5-4b2d-a87d-0104a7e21754,Neymar,Capital Bra,4
47755782-6e4c-43a1-957d-9069cb322f4f,Magic In The Air,Magic System & Chawki,4
49a7df04-8170-4dcb-b161-2eb9e539177a,Hipocrita,Anuel AA & Zion,4
4bd5e23c-c14b-4cbe-8ff4-6848edd37110,Star Train,Perfume,4
4ca400eb-8df3-4e9b-a547-c260035725cc,6 Days,Mahmut Orhan & Colonel Bagshot,4
4e3d0c2e-db4e-458e-891b-41819fb1c2f6,Tesla,Capo Plaza  Sfera Ebbasta & DrefGold,4
52370ac0-6d5a-4a39-8a9d-aff86795c4b9,No Brainer,DJ Khaled & Justin Bieber,4
52c9da8c-5619-46f6-97e6-2da701516e6f,Bien Duro,C. Tangana,4
5344771d-ab41-4bdf-8cfe-f12f1351c75f,Ysariboi,Dj Oku Luukkainen  Pasi Ja Anssi & Portion Boys,4
55163d52-e34d-4b9c-ad8b-cd4a47d99c47,XTC,Lukas Leon  Etta & Cheek,4
57329a9b-2cd9-4c99-8495-57eecae9209c,Perfect,Ed Sheeran,4
573de191-e18a-4170-add1-6623bb3dffe4,God Is A Woman,Ariana Grande,4
58eaa9bb-6ff9-4824-91ab-2ba4df8c5f9e,Meli Meli,Ali B & Numidia  Ronnie Flex,4
590af6e7-cdf9-41f5-8d0e-0d05280aaed2,Usted,Juan Magan & Mala Rodriguez,4
591aa48e-d491-4d02-a78c-d8c099acf0a8,Sicko Mode,Travi$ Scott,4
5db49575-d546-46cb-97fb-cf9d6a4a18da,Happier,Ed Sheeran,4
635268b4-d00c-41d7-9539-87aa05ea9873,Echame La Culpa,Luis Fonsi & Demi Lovato,4
66327333-6df4-47c8-8928-048f57f16b02,A L'Ammoniaque,PNL,4
68121cbc-2be3-4d97-9555-2b14ad06db22,Toto Et Ninetta,JUL,4
69b279aa-3781-48c8-a6b0-92deabbdc883,Hands Up,Merk & Kremont,4
7014f4c7-caaa-4cdc-8321-070aa86d17e5,Lay It All On Me,Rudimental & Ed Sheeran,4
7021eca1-f05c-4af5-aefd-3488ef1ec3e7,Eastside,Benny Blanco  Khalid & Halsey,4
7085dc5d-b671-4b71-b25f-baff2e5df865,Downtown,Macklemore & Ryan Lewis  Eric Nally  Melle Mel  Kool Moe Dee And Grandmaster Caz,4
78ab5cae-f9fd-460a-b490-ff47aa14331f,Seksihelteet,Hesaaija,4
78cad6dc-9c62-4309-8c58-935fce29826b,Liefde In De Lucht,Kraantje Pappie & Joshua Nolet,4
7a7b4c95-abbb-4078-b286-d695827002df,Like I'm Gonna Lose You,Meghan Trainor & John Legend,4
7ab02a8b-b9fd-4db5-bc88-e1991da3f3ae,I'll Be There,Jess Glynne,4
7adf31c7-1ef4-41a1-bd88-ead58058fe59,Wide Awake (Red Mix),Eric Saade  Gustaf Noren  Filatov & Karas,4
7e17570f-e185-4556-b79e-fafcf61ffa39,Sun Is Shining,Axwell & Ingrosso,4
7f407368-6ad0-4716-b51f-2d2710ef4de4,X,Nicky Jam & J Balvin,4
8207a714-7479-4bb4-91d0-78307648bb8c,Same Old Love,Selena Gomez,4
8413dabb-0682-4392-a926-4f2f991d1687,Kaksi Ihmista,Haloo Helsinki!,4
865a4c28-41e4-48e4-90fd-053771750ae8,Where Are U Now,Skrillex  Diplo & Justin Bieber,4
869bed78-f441-4ca7-aba9-a16ea458316c,Lucid Dreams,Juice WRLD,4
86cf1ce1-f5e7-4ae4-91fe-651c87c57910,Magic,Tim3bomb & Tim Schou,4
876b5328-5d6e-4405-ab3a-cf975c52c8e5,Din Din Din,Ludmilla  MC Pupio & MC Doguinha,4
8a5d114c-3a16-46a0-be21-9a9400b6aeb3,Sommerkroppen,Mads Hansen,4
8b4cc77e-f815-40d9-a698-1256b3570120,Natural,Imagine Dragons,4
8c097697-f259-4129-8864-20185e4cf702,Mi Cama,Karol G,4
8fb16ea5-f54c-4525-9da6-e5b1d19b1896,Better Now,Post Malone,4
9270f058-4909-48be-a0d8-6d87a90a310e,Casanova,Summer Cem & Bausa,4
928f898c-6158-4912-943d-9d19c6700091,Ta Mariniere,Hoshi,4
946e8621-42da-4d87-a1f6-c9e45b2d434a,Bodyache,Purity Ring,4
95342cd7-89dc-4fff-8577-d5f2a45f748d,Un Peu De Reve,Vitaa & Claudio Capeo,4
9ab37bd6-abfc-46be-82e2-25fd228aab01,Lordly,Feder & Alex Aiono,4
9c5cfb28-2ee6-46d7-be6c-4629a44d508e,Still,HOV1,4
9cecbafd-3abe-426d-b1a6-d7cfe667182a,In My Mind,Dynoro & Gigi D'Agostino,4
a0dea6a5-80b2-4bb6-b13a-662d6fb09fd9,Clandestino,Shakira & Maluma,4
a203bfbb-1705-4f9e-9223-48a74f0f761c,Leave A Light On,Tom Walker,4
a2126722-c5ae-4a2c-b6d3-bc7bf61bcd1d,Bella Ciao,Naestro  Maitre Gims  Vitaa  Dadju & Slimane,4
a32d8d3d-68fe-4e70-8574-28fac2d6d105,Be Alright,Dean Lewis,4
a38a73a0-afa1-4f30-94e0-695ae9b50e89,Perfect Strangers,Jonas Blue & JP Cooper,4
a4bc2c2d-35d0-47c2-9019-aa8d6b58ead2,Por Perro,Sebastian Yatra  Luis Figueroa & Lary Over,4
aac99f92-70d8-4c34-89c6-7ffab3fb1346,Hello,Da-iCE,4
ad778fff-7c37-457a-8ab7-5b8b833adfb3,Love Lies,Khalid & Normani,4
b2beac7c-2681-496c-a4b7-8f0bd1103ac0,Roska Silmas,Tippa & JVG,4
b3e5a106-9445-4428-bd14-d99916df75a5,Hello,Adele,4
b59a6902-1337-4bd8-b9cc-f62be4aaa492,No Me Acuerdo,Thalia & Natti Natasha,4
bb0872de-c313-41fd-b418-23783cd361c9,Drama,Bizzey & Boef,4
bf50cd26-2770-49df-bbfd-247b0b54c7a9,Bella,Wolfine,4
c0afa589-f64f-455d-aac0-e6f8ef0c25eb,Malamente,Rosalia,4
c26c1f0f-9de7-4f5f-b79d-ccb1c4b84204,Love Me Right (Romantic Universe),EXO,4
c36c01e8-280f-452d-b010-13ceb7f0701d,Nevermind,Dennis Lloyd,4
c7a4a684-df7d-49e1-bc6c-649ba5c43e6c,Lo Malo,Aitana Ocana & Ana Guerra,4
c91d5924-5330-485c-936b-9a4b2ec8fcdd,Tumany,Max Barskih,4
c98dcf29-683e-474d-81d6-d04235c181c4,Psycho,Post Malone & Ty Dolla $ign,4
c9e5be27-3716-4874-9d09-ccbc531d498c,Carousel,Travi$ Scott,4
ccbae182-df13-43ff-bd5c-0cafc0b1166e,We Don't Talk Anymore,Charlie Puth & Selena Gomez,4
de93dc82-08e7-4d4f-bab4-965b613dfaca,MC Lencol E DJ Travesseiro,Luan Santana,4
e2eb0567-3a53-478a-9ca9-b54113d0c8a5,Back To Me,Vanotek & Eneli,4
e2f6e283-9140-422f-a807-608cb7d2d450,Zoutelande,Blof & Geike Arnaert,4
e67d037e-6a84-44fc-aeec-6748f5216212,Back To You,Selena Gomez,4
e77364b0-4148-4dcb-9e32-7fe814d2bc1b,Shotgun,George Ezra,4
ea7f5951-0f8c-48d5-a445-fa2835c75208,Consejo De Amor,Tini & Morat,4
ee28fc22-4b6a-4eb5-aea2-dc66656f9da5,Lit,SBMG & Boef,4
ef6dcfb5-401a-437e-b6b4-4ffa34c8b50a,Drag Me Down,One Direction,4
f107a368-7553-4837-93a9-22f5a87d0265,Only You,Cheat Codes & Little Mix,4
f16113bf-a2d5-456e-88a1-81d39dea5aa0,Get Along,Kenny Chesney,4
f412e5e4-9253-4112-ac92-ee183c6558a2,Higher Place,Dimitri Vegas  Like Mike & Ne-Yo,4
f4da1b2e-6eda-4d01-8fea-a2e20a7c54ac,In My Feelings,Drake,4
f61899d8-46dc-42a1-89c3-6c32d1952342,Ocean Drive,Duke Dumont,4
fb5ab6e7-4137-439f-89b6-f14b8f891f77,Youngblood,5 Seconds Of Summer,4
1d1077cb-0c4e-4af7-9732-77a98398d6e4,Body,Loud Luxury & Brando,2
4e4e5b17-459b-49b7-b021-bfa90b15b289,Ao Vivo E A Cores,Matheus & Kauan  Anitta,2
58145d31-e027-4016-9354-ac2506dc3c48,Rise,Jonas Blue,2
945c1797-07d7-44e0-9842-1f4cf03dbc62,Ya No Quiero Na,Lola Indigo,2
a7f6aa99-82b3-4504-aae0-06308cfd55fc,Tuesday,Burak Yeter & Danelie Sandoval,2
acd14b71-05d0-4360-88a2-bc93eee55539,Body,Loud Luxury,2
adf6ffa3-1a6a-408e-aae3-46ca6f28028f,Pour Oublier,Kendji Girac,2
ba51526f-56c4-4e20-9460-960558dd7e9f,Rise,Jonas Blue  Jack & Jack,2
dd57f66f-c6bf-4c9b-9945-a593aeb65233,Dancing In The Moonlight,Jubel & Neimy,1
4d4aa4d2-62ee-4e51-b9e9-3624c1f38748,Ya Baba (Fitna Farebi),Nakash Aziz,0
a89b6925-378c-4570-9e61-3024613669d4,Sad!,XXXTentacion,0
