a0dea6a5-80b2-4bb6-b13a-662d6fb09fd9,Clandestino,Shakira & Maluma,0
a203bfbb-1705-4f9e-9223-48a74f0f761c,Leave A Light On,Tom Walker,0
a2126722-c5ae-4a2c-b6d3-bc7bf61bcd1d,Bella Ciao,Naestro  Maitre Gims  Vitaa  Dadju & Slimane,0
a29fb81e-7c60-45fe-b2fc-eaa0d12d3078,Nice For What,Drake,0
a32bfaf2-f440-4015-8b08-31a49058c2c4,Praise The Lord (Da Shine),A$AP Rocky & Skepta,1
a32d8d3d-68fe-4e70-8574-28fac2d6d105,Be Alright,Dean Lewis,0
a38a73a0-afa1-4f30-94e0-695ae9b50e89,Perfect Strangers,Jonas Blue & JP Cooper,0
a4691845-0ab9-415c-ac52-8a63249796df,2002,Anne-Marie,0
a4bc2c2d-35d0-47c2-9019-aa8d6b58ead2,Por Perro,Sebastian Yatra  Luis Figueroa & Lary Over,0
a6b8f3a9-999d-4774-b5f0-d08b194333ec,Havana,Camila Cabello & Young Thug,0
a7f6aa99-82b3-4504-aae0-06308cfd55fc,Tuesday,Burak Yeter & Danelie Sandoval,1
a89b6925-378c-4570-9e61-3024613669d4,Sad!,XXXTentacion,0
a931a49a-d5e2-4ef7-83b2-193abeb82896,Dusk Till Dawn,Zayn & Sia,0
aac99f92-70d8-4c34-89c6-7ffab3fb1346,Hello,Da-iCE,0
ab2f0435-1058-49fb-a81d-a390d2a75d1c,500 PS,Bonez MC & RAF Camora,1
acd14b71-05d0-4360-88a2-bc93eee55539,Body,Loud Luxury,1
ad778fff-7c37-457a-8ab7-5b8b833adfb3,Love Lies,Khalid & Normani,0
adf6ffa3-1a6a-408e-aae3-46ca6f28028f,Pour Oublier,Kendji Girac,1
ae196187-1ec6-4ab3-a4cb-4dcfdd160f7f,Nero Bali,Elodie  Michele Bravi & Cue Pequeno,1
aedee3ba-0338-4870-9d4e-9439697104f8,Nera,Irama,1
af9311ae-6bd4-402a-b6a3-e9740e354c1a,Medina,Jah Khalib,0
b2beac7c-2681-496c-a4b7-8f0bd1103ac0,Roska Silmas,Tippa & JVG,0
b2f5a546-8fac-4752-bed8-8eaf2c92a265,Bella Ciao,El Profesor,0
b30f3772-fd37-43ca-9ca5-9107f7f81232,This Girl,Kungs,0
b3e5a106-9445-4428-bd14-d99916df75a5,Hello,Adele,0
b59a6902-1337-4bd8-b9cc-f62be4aaa492,No Me Acuerdo,Thalia & Natti Natasha,0
b881fa89-9b23-4633-a788-aee699cc2029,Darkside,Alan Walker  Au/Ra & Tomine Harket,0
b8a7260c-a4b2-43bf-a838-9d6e097d545d,Faccio Quello Che Voglio,Fabio Rovazzi,1
ba51526f-56c4-4e20-9460-960558dd7e9f,Rise,Jonas Blue  Jack & Jack,1
bb0872de-c313-41fd-b418-23783cd361c9,Drama,Bizzey & Boef,1
bd837088-9efc-4e7e-b693-e89bab23cf0d,Good For You,Selena Gomez & A$ap Rocky,0
bde92811-3d61-449d-bc1e-cc62087c18c1,Let Me Love You,DJ Snake & Justin Bieber,0
be7e32b1-995b-4a1c-bc75-4199e4eb3c60,Something Human,Muse,0
bf50cd26-2770-49df-bbfd-247b0b54c7a9,Bella,Wolfine,0
c0afa589-f64f-455d-aac0-e6f8ef0c25eb,Malamente,Rosalia,0
c26c1f0f-9de7-4f5f-b79d-ccb1c4b84204,Love Me Right (Romantic Universe),EXO,1
c2bd85e3-9ecd-4e3c-944a-1d4b88daef83,Taste,Tyga & Offset,1
c36c01e8-280f-452d-b010-13ceb7f0701d,Nevermind,Dennis Lloyd,0
c4503779-351f-46bb-b8e5-dd0dffa15073,Calypso,Luis Fonsi & Stefflon Don,0
c4ece49d-b0a3-4592-a1dd-b35da9d2a415,Burnitup!,Janet Jackson & Missy Elliott,1
c6a6aea1-406f-4fed-b861-e94b40d3525c,On My Mind,Ellie Goulding,0
c7a4a684-df7d-49e1-bc6c-649ba5c43e6c,Lo Malo,Aitana Ocana & Ana Guerra,0
c8488d81-38e1-4a78-b560-09bcc224e3ed,Vaina Loca,Ozuna & Manuel Turizo,0
c8db0405-a6e9-42e2-a721-9a3aebfd6d65,Fur Euch Alle,Bushido  Samra & Capital Bra,1
c8db316a-1de8-45ea-9a28-11663f9d85df,Fire / Reprisal,Peking Duk,0
c91d5924-5330-485c-936b-9a4b2ec8fcdd,Tumany,Max Barskih,0
c98dcf29-683e-474d-81d6-d04235c181c4,Psycho,Post Malone & Ty Dolla $ign,1
c9e5be27-3716-4874-9d09-ccbc531d498c,Carousel,Travi$ Scott,0
cae53625-9fbe-4e9f-9287-ca2433652aba,Omarm Me,Ronnie Flex & Boef,0
cb198a42-ecc5-49d4-a68a-cfe4832683b5,The Middle,Zedd  Maren Morris & Grey,0
ccbae182-df13-43ff-bd5c-0cafc0b1166e,We Don't Talk Anymore,Charlie Puth & Selena Gomez,0
cd5f6013-3775-4ffd-9608-988e489d4dee,Live It Up,Nicky Jam  Will Smith & Era Istrefi,0
cdf52f05-a959-4bdf-a74b-fb40dd6c92d3,La Player (Bandolera),Zion & Lennox,0
d027f25e-0763-4c82-b470-ed345d81c172,Amor De Verdade,MC Kekel,0
d08094c4-8c11-4078-bf59-414bb223981d,Born To Be Yours,Kygo & Imagine Dragons,0
d49e4961-edf6-42e3-8872-64784418bba8,Changes,XXXTentacion,0
d6c74a59-bc2d-4aef-a7f2-5cba7aeadb41,God's Plan,Drake,0
d7ab8622-678f-413f-9198-873a6150608e,Jackie Chan,Tiesto & Dzeko  Preme & Post Malone,0
d92c11f5-2cb6-4131-a66a-e599ce42a4bc,Fefe,6ix9ine  Nicki Minaj & Murda Beatz,1
d9c315c8-dce5-4559-a1b1-82a87ffaea2c,Sydpa,Bro,0
dae5a98c-2487-4f89-a619-fec12541c336,1 2 3,Sofia Reyes  Jason Derulo & De La Ghetto,0
db241a1a-669d-4dc1-bebb-05975a6fd72f,Ring Ring,Jax Jones,1
db73b9c8-80cf-4206-9834-ee877f62870d,Ni La Hora,Ana Guerra & Juan Magan,0
dd3db33b-57c7-4258-97d4-68f7c34c2bbe,Don't Matter To Me,Drake & Michael Jackson,0
dd57f66f-c6bf-4c9b-9945-a593aeb65233,Dancing In The Moonlight,Jubel & Neimy,1
de93dc82-08e7-4d4f-bab4-965b613dfaca,MC Lencol E DJ Travesseiro,Luan Santana,0
e0e7ae32-df47-49e2-886d-0a596f29b4d5,Positiv,Z. E.,1
e16463a7-1642-451a-a319-bac22a456e4d,Apes**t,Carters,1
e2eb0567-3a53-478a-9ca9-b54113d0c8a5,Back To Me,Vanotek & Eneli,0
e2f6e283-9140-422f-a807-608cb7d2d450,Zoutelande,Blof & Geike Arnaert,1
e3271834-7797-4609-a3fc-83e3e22ba2b3,Reggaeton Lento (Bailemos),CNCO,0
e67d037e-6a84-44fc-aeec-6748f5216212,Back To You,Selena Gomez,0
e715a8f7-870e-404c-9924-e7ce509ee50a,Moriro Da Re,Maneskin,0
e77364b0-4148-4dcb-9e32-7fe814d2bc1b,Shotgun,George Ezra,0
e8a2bb16-5c4c-4230-a164-6e0d6490c790,Hotline Bling,Drake,0
ea17eabb-561e-439f-91ac-8f7e01b91afb,With You,JUJU,1
ea7f5951-0f8c-48d5-a445-fa2835c75208,Consejo De Amor,Tini & Morat,0
eb1dcdf5-5372-4c04-9e95-72f18fb33cb8,I Like It,Cardi B,1
ee28fc22-4b6a-4eb5-aea2-dc66656f9da5,Lit,SBMG & Boef,1
ee8149f8-6085-477f-b434-abb9111a5855,J-Mafia,Effective Radio,1
ef6dcfb5-401a-437e-b6b4-4ffa34c8b50a,Drag Me Down,One Direction,0
f107a368-7553-4837-93a9-22f5a87d0265,Only You,Cheat Codes & Little Mix,0
f16113bf-a2d5-456e-88a1-81d39dea5aa0,Get Along,Kenny Chesney,0
f31c861d-8a1a-4e3d-9ce1-325ad47d8fe0,Breathe,Jax Jones & Ina Wroldsen,0
f3b468ac-f341-469d-8a20-7113bd7144f7,Ramenez La Coupe A La Maison,Vegedream,1
f412e5e4-9253-4112-ac92-ee183c6558a2,Higher Place,Dimitri Vegas  Like Mike & Ne-Yo,0
f4da1b2e-6eda-4d01-8fea-a2e20a7c54ac,In My Feelings,Drake,1
f61899d8-46dc-42a1-89c3-6c32d1952342,Ocean Drive,Duke Dumont,0
fb5ab6e7-4137-439f-89b6-f14b8f891f77,Youngblood,5 Seconds Of Summer,0
fff72a5a-3179-4213-99d1-1668c8d4e56e,12 Horas,Dilsinho,0
